Fecha,FuenteIngreso,cantidad
29/10/18                      ,MovilGZ                                                                                             ,          8
29/10/18                      ,MovilSE                                                                                             ,        120
29/10/18                      ,UB                                                                                                  ,         51
29/09/20                      ,MovilSE                                                                                             ,        164
29/09/20                      ,UB                                                                                                  ,         69
29/09/20                      ,MovilGZ                                                                                             ,         10
29/09/19                      ,MovilSE                                                                                             ,         15
29/09/19                      ,UB                                                                                                  ,          6
29/09/18                      ,UB                                                                                                  ,         11
29/09/18                      ,MovilGZ                                                                                             ,          8
29/09/18                      ,MovilSE                                                                                             ,         12
29/09/18                      ,PortalGZ                                                                                            ,          1
29/08/20                      ,MovilSE                                                                                             ,         80
29/08/20                      ,UB                                                                                                  ,         12
29/08/20                      ,MovilGZ                                                                                             ,          3
29/08/19                      ,UB                                                                                                  ,         45
29/08/19                      ,MovilGZ                                                                                             ,          8
29/08/19                      ,MovilSE                                                                                             ,        152
29/08/18                      ,PortalGZ                                                                                            ,          5
29/08/18                      ,MovilGZ                                                                                             ,          2
29/08/18                      ,MovilSE                                                                                             ,        122
29/08/18                      ,UB                                                                                                  ,         53
29/07/20                      ,PortalGZ                                                                                            ,          2
29/07/20                      ,MovilGZ                                                                                             ,          4
29/07/20                      ,MovilSE                                                                                             ,         74
29/07/20                      ,UB                                                                                                  ,        109
29/07/19                      ,MovilSE                                                                                             ,        158
29/07/19                      ,UB                                                                                                  ,         34
29/07/19                      ,MovilGZ                                                                                             ,          7
29/07/18                      ,MovilSE                                                                                             ,          2
29/07/18                      ,UB                                                                                                  ,          7
29/06/20                      ,UB                                                                                                  ,         35
29/06/20                      ,MovilSE                                                                                             ,         14
29/06/19                      ,MovilSE                                                                                             ,         22
29/06/19                      ,UB                                                                                                  ,          8
29/06/18                      ,MovilSE                                                                                             ,         42
29/06/18                      ,PortalGZ                                                                                            ,          2
29/06/18                      ,MovilGZ                                                                                             ,          2
29/06/18                      ,UB                                                                                                  ,         23
29/05/20                      ,UB                                                                                                  ,         37
29/05/20                      ,MovilGZ                                                                                             ,          2
29/05/20                      ,MovilSE                                                                                             ,         46
29/05/19                      ,MovilGZ                                                                                             ,          8
29/05/19                      ,MovilSE                                                                                             ,        228
29/05/19                      ,UB                                                                                                  ,          1
29/05/19                      ,UB                                                                                                  ,         51
29/05/18                      ,MovilSE                                                                                             ,         62
29/05/18                      ,PortalGZ                                                                                            ,          1
29/05/18                      ,UB                                                                                                  ,         35
29/04/20                      ,MovilGZ                                                                                             ,          2
29/04/20                      ,PortalGZ                                                                                            ,          1
29/04/20                      ,UB                                                                                                  ,          3
29/04/20                      ,UB                                                                                                  ,         59
29/04/20                      ,MovilSE                                                                                             ,         86
29/04/19                      ,MovilSE                                                                                             ,        210
29/04/19                      ,UB                                                                                                  ,          2
29/04/19                      ,MovilGZ                                                                                             ,          1
29/04/19                      ,UB                                                                                                  ,         54
29/04/18                      ,PortalGZ                                                                                            ,          3
29/04/18                      ,UB                                                                                                  ,          4
29/04/18                      ,MovilSE                                                                                             ,          5
29/03/20                      ,MovilSE                                                                                             ,          5
29/03/20                      ,UB                                                                                                  ,          4
29/03/19                      ,MovilSE                                                                                             ,        129
29/03/19                      ,PortalGZ                                                                                            ,          1
29/03/19                      ,UB                                                                                                  ,          1
29/03/19                      ,UB                                                                                                  ,         30
29/03/19                      ,MovilGZ                                                                                             ,          5
29/03/18                      ,UB                                                                                                  ,         13
29/03/18                      ,MovilSE                                                                                             ,         15
29/03/18                      ,PortalGZ                                                                                            ,          1
29/02/20                      ,MovilSE                                                                                             ,         35
29/02/20                      ,UB                                                                                                  ,         12
29/02/20                      ,MovilGZ                                                                                             ,          4
29/01/20                      ,MovilSE                                                                                             ,        168
29/01/20                      ,MovilGZ                                                                                             ,          7
29/01/20                      ,UB                                                                                                  ,          1
29/01/20                      ,UB                                                                                                  ,         38
29/01/19                      ,MovilGZ                                                                                             ,         13
29/01/19                      ,MovilSE                                                                                             ,        155
29/01/19                      ,PortalGZ                                                                                            ,          2
29/01/19                      ,UB                                                                                                  ,          4
29/01/19                      ,UB                                                                                                  ,         33
29/01/18                      ,MovilSE                                                                                             ,         23
29/01/18                      ,UB                                                                                                  ,          3
28/12/19                      ,MovilSE                                                                                             ,          3
28/12/19                      ,MovilSE                                                                                             ,         47
28/12/19                      ,MovilGZ                                                                                             ,          2
28/12/19                      ,UB                                                                                                  ,         19
28/12/18                      ,MovilSE                                                                                             ,         86
28/12/18                      ,UB                                                                                                  ,         24
28/12/18                      ,MovilGZ                                                                                             ,          9
28/11/20                      ,MovilGZ                                                                                             ,          1
28/11/20                      ,MovilSE                                                                                             ,         34
28/11/20                      ,UB                                                                                                  ,         37
28/11/19                      ,MovilGZ                                                                                             ,          1
28/11/19                      ,MovilSE                                                                                             ,         90
28/11/19                      ,UB                                                                                                  ,         68
28/11/18                      ,MovilSE                                                                                             ,         48
28/11/18                      ,MovilGZ                                                                                             ,          2
28/11/18                      ,UB                                                                                                  ,         13
28/10/20                      ,MovilSE                                                                                             ,        166
28/10/20                      ,PortalGZ                                                                                            ,          1
28/10/20                      ,UB                                                                                                  ,        110
28/10/20                      ,MovilGZ                                                                                             ,          7
28/10/19                      ,MovilSE                                                                                             ,        120
28/10/19                      ,UB                                                                                                  ,         29
28/10/19                      ,MovilGZ                                                                                             ,         10
28/10/19                      ,PortalGZ                                                                                            ,          1
28/10/18                      ,PortalGZ                                                                                            ,          1
28/10/18                      ,UB                                                                                                  ,          9
28/10/18                      ,MovilSE                                                                                             ,         35
28/09/20                      ,MovilGZ                                                                                             ,          6
28/09/20                      ,UB                                                                                                  ,          1
28/09/20                      ,UB                                                                                                  ,         70
28/09/20                      ,MovilSE                                                                                             ,        227
28/09/19                      ,MovilGZ                                                                                             ,          1
28/09/19                      ,MovilSE                                                                                             ,         80
28/09/19                      ,UB                                                                                                  ,         12
28/09/18                      ,MovilGZ                                                                                             ,          6
28/09/18                      ,UB                                                                                                  ,         26
28/09/18                      ,MovilSE                                                                                             ,         57
28/08/20                      ,MovilSE                                                                                             ,        125
28/08/20                      ,UB                                                                                                  ,         55
28/08/20                      ,MovilGZ                                                                                             ,         10
28/08/20                      ,PortalGZ                                                                                            ,          1
28/08/19                      ,MovilGZ                                                                                             ,          6
28/08/19                      ,MovilSE                                                                                             ,          1
28/08/19                      ,MovilSE                                                                                             ,        148
