Fecha,FuenteIngreso,cantidad
19/10/19,PortalGZ,4
19/10/19,MovilGZ,4
19/10/19,UB,5
19/10/18,CALL CENTER,2
19/10/18,MovilSE,311
19/10/18,PortalGZ,38
19/10/18,UB,22
19/09/20,UB,38
19/09/20,MovilGZ,2
19/09/20,MovilSE,35
19/09/20,PortalGZ,1
19/09/19,PortalGZ,26
19/09/19,UB,29
19/09/19,CALL CENTER,1
19/09/19,MovilGZ,17
19/09/19,MovilSE,456
19/09/18,CALL CENTER,1
19/09/18,MovilGZ,1
19/09/18,MovilSE,365
19/09/18,PortalGZ,31
19/09/18,UB,21
19/08/20,MovilGZ,15
19/08/20,UB,147
19/08/20,CALL CENTER,1
19/08/20,MovilSE,2
19/08/20,MovilSE,669
19/08/20,PortalGZ,32
19/08/19,UB,3
19/08/19,MovilSE,46
19/08/18,MovilSE,14
19/07/20,UB,28
19/07/19,CALL CENTER,1
19/07/19,PortalGZ,22
19/07/19,MovilGZ,15
19/07/19,MovilSE,1
19/07/19,MovilSE,477
19/07/19,UB,26
19/07/18,MovilGZ,3
19/07/18,MovilSE,695
19/07/18,PortalGZ,72
19/07/18,UB,45
19/06/20,UB,64
19/06/20,CALL CENTER,2
19/06/20,MovilGZ,12
19/06/20,MovilSE,228
19/06/20,PortalGZ,21
19/06/19,MovilSE,1
19/06/19,UB,31
19/06/19,MovilGZ,22
19/06/19,MovilSE,775
19/06/19,PortalGZ,44
19/06/18,CALL CENTER,1
19/06/18,MovilSE,656
19/06/18,UB,30
19/06/18,PortalGZ,100
19/05/20,CALL CENTER,5
19/05/20,UB,106
19/05/20,MovilGZ,24
19/05/20,MovilSE,553
19/05/20,PortalGZ,36
19/05/19,MovilSE,36
19/05/19,PortalGZ,6
19/05/19,UB,1
19/05/19,MovilGZ,1
19/05/18,PortalGZ,8
19/05/18,UB,3
19/05/18,MovilSE,100
19/04/20,MovilGZ,1
19/04/20,MovilSE,5
19/04/20,UB,4
19/04/19,MovilSE,9
19/04/18,MovilSE,409
19/04/18,CALL CENTER,3
19/04/18,PortalGZ,19
19/04/18,UB,30
19/03/20,MovilGZ,26
19/03/20,PortalGZ,25
19/03/20,CALL CENTER,5
19/03/20,MovilSE,368
19/03/20,UB,34
19/03/19,CALL CENTER,1
19/03/19,MovilGZ,15
19/03/19,MovilSE,718
19/03/19,UB,1
19/03/19,UB,40
19/03/19,PortalGZ,37
19/03/18,PortalGZ,2
19/03/18,UB,8
19/03/18,MovilSE,61
19/02/20,MovilGZ,27
19/02/20,MovilSE,593
19/02/20,PortalGZ,28
19/02/20,UB,39
19/02/20,CALL CENTER,1
19/02/19,MovilGZ,10
19/02/19,MovilSE,1
19/02/19,UB,1
19/02/19,CALL CENTER,2
19/02/19,MovilSE,345
19/02/19,PortalGZ,23
19/02/19,UB,47
19/02/18,MovilSE,361
19/02/18,PortalGZ,58
19/02/18,UB,40
19/01/20,CALL CENTER,1
19/01/20,MovilGZ,1
19/01/20,MovilSE,13
19/01/20,PortalGZ,2
19/01/20,UB,2
19/01/19,MovilSE,1
19/01/19,PortalGZ,15
19/01/19,UB,1
19/01/19,UB,9
19/01/19,MovilGZ,1
19/01/19,MovilSE,116
19/01/18,MovilSE,608
19/01/18,PortalGZ,94
19/01/18,UB,60
18/12/19,MovilSE,512
18/12/19,MovilGZ,8
18/12/19,PortalGZ,15
18/12/19,UB,25
18/12/18,MovilSE,486
18/12/18,MovilGZ,23
18/12/18,PortalGZ,27
18/12/18,UB,33
18/11/20,CALL CENTER,2
18/11/20,MovilGZ,13
18/11/20,MovilSE,928
18/11/20,PortalGZ,28
18/11/20,UB,105
18/11/19,MovilSE,860
18/11/19,PortalGZ,37
18/11/19,UB,42
18/11/19,CALL CENTER,2
18/11/19,MovilGZ,20
18/11/18,MovilSE,33
18/11/18,PortalGZ,2
18/11/18,UB,1
18/10/20,MovilSE,11
18/10/20,UB,46
18/10/19,MovilGZ,12
18/10/19,PortalGZ,16
18/10/19,UB,21
18/10/19,CALL CENTER,2
18/10/19,MovilSE,379
18/10/18,MovilSE,388
18/10/18,CALL CENTER,1
18/10/18,PortalGZ,48
18/10/18,UB,24
18/09/20,CALL CENTER,1
18/09/20,MovilGZ,9
18/09/20,UB,75
18/09/20,MovilSE,379
18/09/20,PortalGZ,13
18/09/19,PortalGZ,27
18/09/19,MovilGZ,13
18/09/19,MovilSE,453
18/09/19,UB,33
18/09/18,MovilGZ,2
18/09/18,MovilSE,636
18/09/18,PortalGZ,81
18/09/18,UB,39
18/08/20,CALL CENTER,3
18/08/20,UB,197
18/08/20,MovilGZ,28
18/08/20,MovilSE,755
18/08/20,PortalGZ,29
18/08/19,UB,1
18/08/19,MovilSE,32
18/08/18,UB,3
18/08/18,MovilSE,69
18/08/18,PortalGZ,5
18/07/20,PortalGZ,1
18/07/20,UB,27
18/07/20,MovilSE,53
18/07/19,MovilSE,1
18/07/19,UB,43
18/07/19,CALL CENTER,1
18/07/19,MovilGZ,15
18/07/19,MovilSE,580
18/07/19,PortalGZ,41
18/07/18,CALL CENTER,2
18/07/18,UB,47
18/07/18,MovilGZ,3
18/07/18,MovilSE,751
18/07/18,PortalGZ,85
18/06/20,PortalGZ,19
18/06/20,UB,71
18/06/20,CALL CENTER,1
18/06/20,MovilGZ,9
18/06/20,MovilSE,238
18/06/19,MovilGZ,18
18/06/19,UB,39
18/06/19,MovilSE,831
18/06/19,PortalGZ,1
18/06/19,PortalGZ,35
18/06/19,UB,1
18/06/18,PortalGZ,40
18/06/18,MovilSE,668
18/06/18,UB,31
18/05/20,CALL CENTER,3
18/05/20,MovilGZ,20
18/05/20,PortalGZ,27
18/05/20,MovilSE,575
18/05/20,UB,98
18/05/19,MovilSE,97
18/05/19,UB,3
18/05/19,CALL CENTER,2
18/05/19,MovilGZ,3
18/05/19,PortalGZ,5
18/05/18,CALL CENTER,1
18/05/18,MovilSE,847
18/05/18,PortalGZ,100
18/05/18,UB,26
18/04/20,MovilGZ,1
18/04/20,PortalGZ,1
18/04/20,UB,9
18/04/20,MovilSE,11
18/04/19,MovilSE,40
18/04/19,UB,1
18/04/18,PortalGZ,39
18/04/18,UB,31
18/04/18,CALL CENTER,1
18/04/18,MovilSE,413
18/03/20,CALL CENTER,6
18/03/20,MovilGZ,27
18/03/20,UB,22
18/03/20,MovilSE,1
18/03/20,MovilSE,342
18/03/20,PortalGZ,18
18/03/19,CALL CENTER,3
18/03/19,MovilGZ,33
18/03/19,PortalGZ,46
18/03/19,MovilSE,1
18/03/19,MovilSE,782
18/03/19,UB,37
18/03/18,PortalGZ,3
18/03/18,MovilSE,16
18/03/18,UB,4
18/02/20,MovilGZ,27
18/02/20,CALL CENTER,2
18/02/20,MovilSE,531
18/02/20,PortalGZ,32
18/02/20,UB,39
18/02/19,CALL CENTER,2
18/02/19,MovilGZ,3
18/02/19,MovilSE,1
18/02/19,MovilSE,358
18/02/19,PortalGZ,34
18/02/19,UB,29
18/02/18,MovilSE,19
18/02/18,PortalGZ,4
18/02/18,UB,4
18/01/20,MovilGZ,8
18/01/20,MovilSE,1
18/01/20,MovilSE,136
18/01/20,PortalGZ,6
18/01/20,UB,14
18/01/19,MovilGZ,6
18/01/19,MovilSE,7
18/01/19,PortalGZ,40
18/01/19,MovilSE,530
18/01/19,UB,2
18/01/19,UB,26
18/01/18,UB,59
18/01/18,MovilSE,662
18/01/18,PortalGZ,95
17/12/19,CALL CENTER,1
17/12/19,MovilSE,1
17/12/19,MovilSE,589
17/12/19,MovilGZ,25
17/12/19,PortalGZ,29
17/12/19,UB,24
17/12/18,MovilGZ,26
17/12/18,PortalGZ,18
17/12/18,CALL CENTER,3
17/12/18,MovilSE,522
17/12/18,UB,35
17/11/20,MovilGZ,9
17/11/20,PortalGZ,21
17/11/20,UB,122
17/11/20,MovilSE,882
17/11/19,MovilSE,22
17/11/19,PortalGZ,2
17/11/19,UB,1
17/11/18,PortalGZ,13
17/11/18,CALL CENTER,1
17/11/18,MovilSE,118
17/11/18,UB,14
17/10/20,MovilSE,42
17/10/20,PortalGZ,1
17/10/20,MovilGZ,4
17/10/20,UB,43
17/10/19,CALL CENTER,3
17/10/19,MovilGZ,10
17/10/19,MovilSE,336
17/10/19,PortalGZ,28
17/10/19,UB,23
17/10/18,CALL CENTER,2
17/10/18,MovilSE,395
17/10/18,UB,20
17/10/18,MovilGZ,1
17/10/18,PortalGZ,67
17/09/20,CALL CENTER,1
17/09/20,MovilGZ,16
17/09/20,MovilSE,477
17/09/20,PortalGZ,20
17/09/20,UB,82
17/09/19,MovilGZ,32
17/09/19,MovilSE,583
17/09/19,CALL CENTER,3
17/09/19,PortalGZ,48
17/09/19,UB,26
17/09/18,CALL CENTER,1
17/09/18,MovilSE,669
17/09/18,PortalGZ,59
17/09/18,UB,33
17/08/20,MovilGZ,7
17/08/20,MovilSE,141
17/08/20,UB,55
17/08/20,CALL CENTER,1
17/08/20,PortalGZ,6
17/08/19,MovilGZ,3
17/08/19,MovilSE,208
17/08/19,CALL CENTER,1
17/08/19,PortalGZ,4
17/08/19,UB,9
17/08/18,CALL CENTER,2
17/08/18,PortalGZ,36
17/08/18,MovilSE,232
17/08/18,UB,33
17/07/20,MovilGZ,4
17/07/20,MovilSE,384
17/07/20,PortalGZ,16
17/07/20,MovilSE,2
17/07/20,UB,107
17/07/19,CALL CENTER,1
17/07/19,MovilSE,573
17/07/19,PortalGZ,43
17/07/19,UB,1
17/07/19,UB,35
17/07/19,MovilGZ,25
17/07/18,MovilSE,867
17/07/18,PortalGZ,87
17/07/18,UB,35
17/07/18,MovilGZ,1
17/06/20,MovilSE,368
17/06/20,MovilGZ,10
17/06/20,PortalGZ,19
17/06/20,UB,87
17/06/19,CALL CENTER,4
17/06/19,MovilGZ,9
17/06/19,UB,33
17/06/19,MovilSE,792
17/06/19,PortalGZ,32
17/06/18,UB,5
17/06/18,MovilSE,41
17/06/18,PortalGZ,3
17/05/20,MovilGZ,1
17/05/20,MovilSE,37
17/05/20,CALL CENTER,1
17/05/20,PortalGZ,3
17/05/20,UB,9
17/05/19,MovilGZ,9
17/05/19,MovilSE,657
17/05/19,PortalGZ,34
17/05/19,UB,31
17/05/19,CALL CENTER,5
17/05/19,MovilSE,1
17/05/18,CALL CENTER,1
17/05/18,PortalGZ,91
17/05/18,UB,14
17/05/18,MovilGZ,1
17/05/18,MovilSE,1059
17/04/20,UB,29
17/04/20,MovilGZ,3
17/04/20,MovilSE,81
17/04/20,PortalGZ,9
17/04/19,CALL CENTER,1
17/04/19,MovilSE,1
17/04/19,MovilSE,282
17/04/19,PortalGZ,1
17/04/19,PortalGZ,17
17/04/19,UB,1
17/04/19,MovilGZ,7
17/04/19,UB,26
17/04/18,CALL CENTER,1
17/04/18,PortalGZ,52
17/04/18,MovilSE,359
17/04/18,UB,19
17/03/20,MovilGZ,34
17/03/20,CALL CENTER,5
17/03/20,MovilSE,708
17/03/20,PortalGZ,40
17/03/20,UB,61
17/03/19,PortalGZ,4
17/03/19,MovilSE,41
17/03/19,UB,3
17/03/18,MovilSE,107
17/03/18,UB,5
17/03/18,PortalGZ,10
17/02/20,CALL CENTER,2
17/02/20,MovilSE,753
17/02/20,PortalGZ,41
17/02/20,MovilGZ,28
17/02/20,UB,42
17/02/19,MovilSE,28
17/02/18,MovilSE,37
17/02/18,PortalGZ,3
17/02/18,UB,7
17/01/20,MovilGZ,30
17/01/20,PortalGZ,3
17/01/20,PortalGZ,45
17/01/20,UB,58
17/01/20,MovilSE,3
17/01/20,MovilSE,636
17/01/20,UB,2
17/01/19,CALL CENTER,1
17/01/19,MovilSE,789
17/01/19,PortalGZ,1
17/01/19,PortalGZ,46
17/01/19,UB,35
17/01/19,MovilGZ,1
17/01/19,MovilGZ,16
17/01/19,MovilSE,8
17/01/19,UB,5
17/01/18,PortalGZ,95
17/01/18,MovilSE,785
17/01/18,UB,80
16/12/19,CALL CENTER,1
16/12/19,MovilGZ,11
16/12/19,MovilSE,468
16/12/19,PortalGZ,16
16/12/19,UB,20
16/12/19,MovilSE,1
16/12/18,MovilSE,12
16/12/18,UB,1
16/11/20,MovilSE,45
16/11/20,PortalGZ,2
16/11/20,UB,58
16/11/19,MovilSE,144
16/11/19,PortalGZ,11
16/11/19,UB,8
16/11/19,MovilGZ,1
16/11/18,MovilGZ,5
16/11/18,UB,75
16/11/18,CALL CENTER,2
16/11/18,MovilSE,708
16/11/18,PortalGZ,73
16/10/20,CALL CENTER,1
16/10/20,MovilSE,425
16/10/20,UB,97
16/10/20,MovilGZ,7
16/10/20,PortalGZ,20
16/10/19,MovilSE,329
16/10/19,MovilGZ,14
16/10/19,PortalGZ,29
16/10/19,UB,23
16/10/18,CALL CENTER,1
16/10/18,MovilSE,434
16/10/18,PortalGZ,71
16/10/18,UB,30
16/09/20,MovilGZ,7
16/09/20,MovilSE,509
16/09/20,PortalGZ,18
16/09/20,UB,81
16/09/19,MovilSE,677
16/09/19,UB,54
16/09/19,CALL CENTER,2
16/09/19,MovilGZ,28
16/09/19,PortalGZ,52
16/09/18,MovilSE,37
16/09/18,UB,1
16/09/18,PortalGZ,3
16/08/20,UB,57
16/08/20,MovilSE,5
16/08/19,MovilGZ,8
16/08/19,MovilSE,346
16/08/19,PortalGZ,20
16/08/19,UB,23
16/08/18,PortalGZ,26
16/08/18,UB,23
16/08/18,CALL CENTER,4
16/08/18,MovilSE,212
16/07/20,MovilGZ,8
16/07/20,MovilSE,279
16/07/20,UB,114
16/07/20,CALL CENTER,3
16/07/20,MovilSE,2
16/07/20,PortalGZ,17
16/07/19,CALL CENTER,1
16/07/19,MovilGZ,34
16/07/19,MovilSE,2
16/07/19,MovilSE,760
16/07/19,PortalGZ,42
16/07/19,UB,44
16/07/18,CALL CENTER,4
16/07/18,MovilSE,783
16/07/18,PortalGZ,88
16/07/18,UB,56
16/06/20,MovilGZ,21
16/06/20,MovilSE,486
16/06/20,CALL CENTER,1
16/06/20,PortalGZ,33
16/06/20,UB,131
16/06/19,MovilSE,65
16/06/19,UB,4
16/06/18,MovilSE,141
16/06/18,PortalGZ,4
16/06/18,UB,11
16/05/20,MovilGZ,2
16/05/20,PortalGZ,1
16/05/20,UB,17
16/05/20,CALL CENTER,1
16/05/20,MovilSE,47
16/05/19,CALL CENTER,2
16/05/19,MovilSE,1
16/05/19,PortalGZ,43
16/05/19,UB,44
16/05/19,MovilGZ,12
16/05/19,MovilSE,943
16/05/18,UB,42
16/05/18,CALL CENTER,2
16/05/18,MovilSE,1044
16/05/18,PortalGZ,107
16/04/20,MovilGZ,1
16/04/20,CALL CENTER,3
16/04/20,MovilSE,107
16/04/20,PortalGZ,16
16/04/20,UB,48
16/04/19,MovilGZ,9
16/04/19,MovilSE,330
16/04/19,PortalGZ,30
16/04/19,UB,33
16/04/19,CALL CENTER,4
16/04/18,MovilSE,464
16/04/18,UB,39
16/04/18,CALL CENTER,3
16/04/18,PortalGZ,51
16/03/20,MovilGZ,22
16/03/20,CALL CENTER,5
16/03/20,MovilSE,629
16/03/20,PortalGZ,37
16/03/20,UB,48
16/03/19,PortalGZ,10
16/03/19,UB,11
16/03/19,CALL CENTER,1
16/03/19,MovilSE,121
16/03/18,UB,63
16/03/18,MovilSE,743
16/03/18,PortalGZ,96
16/02/20,MovilSE,43
16/02/20,MovilGZ,1
16/02/20,PortalGZ,3
16/02/19,PortalGZ,2
16/02/19,UB,4
16/02/19,MovilGZ,1
16/02/19,MovilSE,66
16/02/18,MovilSE,280
16/02/18,PortalGZ,58
16/02/18,UB,32
16/01/20,CALL CENTER,1
16/01/20,MovilGZ,37
16/01/20,MovilSE,2
16/01/20,UB,2
16/01/20,UB,57
16/01/20,MovilGZ,1
16/01/20,MovilSE,887
16/01/20,PortalGZ,43
16/01/19,CALL CENTER,3
16/01/19,MovilSE,7
16/01/19,MovilSE,701
16/01/19,UB,5
16/01/19,MovilGZ,7
16/01/19,PortalGZ,46
16/01/19,UB,51
16/01/18,PortalGZ,91
16/01/18,MovilSE,711
16/01/18,UB,57
15/12/19,MovilGZ,1
15/12/19,MovilSE,13
15/12/18,MovilSE,82
15/12/18,PortalGZ,1
15/12/18,MovilGZ,3
15/12/18,UB,12
15/11/20,MovilSE,17
15/11/20,UB,46
15/11/19,CALL CENTER,2
15/11/19,MovilSE,1
15/11/19,MovilSE,673
15/11/19,PortalGZ,42
15/11/19,UB,53
15/11/19,MovilGZ,15
15/11/19,PortalGZ,1
15/11/18,MovilGZ,6
15/11/18,PortalGZ,53
15/11/18,UB,48
15/11/18,CALL CENTER,1
15/11/18,MovilSE,651
15/10/20,MovilGZ,17
15/10/20,PortalGZ,25
15/10/20,UB,115
15/10/20,MovilSE,594
15/10/19,MovilSE,459
15/10/19,PortalGZ,24
15/10/19,CALL CENTER,2
15/10/19,MovilGZ,22
15/10/19,UB,25
15/10/18,PortalGZ,2
15/10/18,MovilSE,19
15/09/20,CALL CENTER,3
15/09/20,MovilSE,603
15/09/20,PortalGZ,25
15/09/20,MovilGZ,10
15/09/20,UB,76
15/09/19,UB,1
15/09/19,MovilSE,17
15/09/18,PortalGZ,2
15/09/18,CALL CENTER,1
15/09/18,MovilSE,99
15/09/18,UB,6
15/08/20,MovilGZ,3
15/08/20,MovilSE,42
15/08/20,PortalGZ,1
15/08/20,UB,46
15/08/19,CALL CENTER,1
15/08/19,MovilGZ,21
15/08/19,MovilSE,390
15/08/19,PortalGZ,15
15/08/19,UB,29
15/08/18,CALL CENTER,12
15/08/18,MovilSE,289
15/08/18,PortalGZ,25
15/08/18,UB,44
15/07/20,CALL CENTER,1
15/07/20,PortalGZ,11
15/07/20,MovilGZ,11
15/07/20,MovilSE,305
15/07/20,UB,137
15/07/19,CALL CENTER,2
15/07/19,MovilGZ,17
15/07/19,MovilSE,753
15/07/19,PortalGZ,45
15/07/19,UB,50
15/07/18,PortalGZ,1
15/07/18,MovilSE,72
15/07/18,UB,1
15/06/20,MovilGZ,10
15/06/20,PortalGZ,26
15/06/20,UB,66
15/06/20,MovilSE,412
15/06/19,MovilSE,1
15/06/19,PortalGZ,8
15/06/19,UB,3
15/06/19,MovilGZ,4
15/06/19,MovilSE,117
15/06/18,CALL CENTER,1
15/06/18,MovilGZ,1
15/06/18,MovilSE,362
15/06/18,PortalGZ,23
15/06/18,UB,34
15/05/20,PortalGZ,6
15/05/20,CALL CENTER,2
15/05/20,MovilGZ,12
15/05/20,MovilSE,228
15/05/20,UB,69
15/05/19,MovilSE,2
15/05/19,PortalGZ,41
15/05/19,UB,48
15/05/19,CALL CENTER,2
15/05/19,MovilGZ,15
15/05/19,MovilSE,777
15/05/18,CALL CENTER,2
15/05/18,UB,55
15/05/18,MovilSE,1067
15/05/18,PortalGZ,94
15/04/20,CALL CENTER,1
15/04/20,PortalGZ,8
15/04/20,UB,34
15/04/20,MovilGZ,3
15/04/20,MovilSE,107
15/04/19,MovilSE,309
15/04/19,PortalGZ,31
15/04/19,UB,28
15/04/19,MovilGZ,7
15/04/19,PortalGZ,1
15/04/18,MovilSE,19
15/04/18,UB,4
15/03/20,MovilGZ,1
15/03/20,UB,3
15/03/20,MovilSE,32
15/03/20,PortalGZ,2
15/03/19,CALL CENTER,1
15/03/19,MovilGZ,13
15/03/19,MovilSE,3
15/03/19,MovilSE,641
15/03/19,PortalGZ,39
15/03/19,UB,42
15/03/18,PortalGZ,76
15/03/18,UB,66
15/03/18,MovilSE,945
15/02/20,MovilGZ,3
15/02/20,MovilSE,127
15/02/20,PortalGZ,1
15/02/20,UB,8
15/02/19,MovilGZ,7
15/02/19,MovilSE,275
15/02/19,PortalGZ,35
15/02/19,UB,24
15/02/19,UB,2
15/02/18,PortalGZ,87
15/02/18,UB,40
15/02/18,MovilSE,489
15/01/20,MovilSE,4
15/01/20,MovilSE,820
15/01/20,UB,42
15/01/20,CALL CENTER,2
15/01/20,MovilGZ,41
15/01/20,PortalGZ,1
15/01/20,PortalGZ,49
15/01/20,UB,4
15/01/19,MovilGZ,8
15/01/19,MovilSE,695
15/01/19,PortalGZ,51
15/01/19,UB,51
15/01/19,MovilSE,5
15/01/19,UB,2
15/01/18,UB,54
15/01/18,MovilSE,631
15/01/18,PortalGZ,72
14/12/19,PortalGZ,3
14/12/19,MovilGZ,3
14/12/19,MovilSE,53
14/12/19,UB,4
14/12/18,CALL CENTER,4
14/12/18,MovilGZ,12
14/12/18,MovilSE,534
14/12/18,PortalGZ,59
14/12/18,UB,32
14/11/20,MovilSE,62
14/11/20,PortalGZ,11
14/11/20,UB,39
14/11/20,MovilGZ,2
14/11/19,CALL CENTER,2
14/11/19,MovilGZ,16
14/11/19,MovilSE,811
14/11/19,PortalGZ,42
14/11/19,UB,43
14/11/18,MovilGZ,1
14/11/18,UB,74
14/11/18,CALL CENTER,1
14/11/18,MovilSE,698
14/11/18,PortalGZ,75
14/10/20,MovilGZ,24
14/10/20,MovilSE,825
14/10/20,PortalGZ,39
14/10/20,CALL CENTER,1
14/10/20,UB,104
14/10/19,MovilSE,13
14/10/19,PortalGZ,2
14/10/18,MovilSE,17
14/10/18,UB,1
14/10/18,PortalGZ,2
14/09/20,CALL CENTER,2
14/09/20,MovilGZ,30
14/09/20,PortalGZ,26
14/09/20,MovilSE,1
14/09/20,MovilSE,836
14/09/20,UB,80
14/09/19,MovilGZ,2
14/09/19,MovilSE,68
14/09/19,PortalGZ,4
14/09/19,UB,11
14/09/18,MovilSE,590
14/09/18,PortalGZ,70
14/09/18,UB,25
14/09/18,CALL CENTER,2
14/08/20,UB,118
14/08/20,CALL CENTER,6
14/08/20,MovilGZ,17
14/08/20,MovilSE,707
14/08/20,PortalGZ,27
14/08/19,MovilSE,267
14/08/19,PortalGZ,24
14/08/19,CALL CENTER,1
14/08/19,MovilGZ,18
14/08/19,UB,22
14/08/18,PortalGZ,70
14/08/18,CALL CENTER,7
14/08/18,MovilSE,386
14/08/18,UB,48
14/07/20,MovilSE,1
14/07/20,UB,103
14/07/20,MovilGZ,6
14/07/20,MovilSE,306
14/07/20,PortalGZ,27
14/07/19,MovilGZ,1
14/07/19,MovilSE,42
14/07/19,PortalGZ,4
14/07/19,UB,3
14/07/18,CALL CENTER,1
14/07/18,PortalGZ,17
14/07/18,UB,9
14/07/18,MovilSE,120
14/06/20,MovilSE,1
14/06/19,MovilGZ,8
14/06/19,MovilSE,308
14/06/19,PortalGZ,9
14/06/19,UB,28
14/06/18,MovilSE,291
14/06/18,UB,36
14/06/18,CALL CENTER,2
14/06/18,PortalGZ,32
14/05/20,PortalGZ,17
14/05/20,UB,78
14/05/20,CALL CENTER,5
14/05/20,MovilGZ,5
14/05/20,MovilSE,176
14/05/19,CALL CENTER,1
14/05/19,MovilGZ,16
14/05/19,MovilSE,2
14/05/19,MovilSE,868
14/05/19,PortalGZ,36
14/05/19,UB,56
14/05/18,PortalGZ,10
14/05/18,MovilSE,65
14/05/18,UB,5
14/04/20,MovilGZ,4
14/04/20,MovilSE,111
14/04/20,PortalGZ,4
14/04/20,UB,36
14/04/20,CALL CENTER,2
14/04/19,PortalGZ,2
14/04/19,MovilSE,17
14/04/19,UB,3
14/04/18,PortalGZ,9
14/04/18,UB,5
14/04/18,MovilSE,55
14/03/20,CALL CENTER,1
14/03/20,MovilGZ,1
14/03/20,MovilSE,92
14/03/20,PortalGZ,4
14/03/20,UB,9
14/03/19,MovilGZ,10
14/03/19,MovilSE,753
14/03/19,PortalGZ,2
14/03/19,UB,34
14/03/19,PortalGZ,64
14/03/18,MovilSE,1011
14/03/18,PortalGZ,86
14/03/18,UB,68
14/02/20,MovilSE,424
14/02/20,UB,32
14/02/20,MovilGZ,30
14/02/20,PortalGZ,23
14/02/19,MovilGZ,11
14/02/19,MovilSE,2
14/02/19,UB,1
14/02/19,CALL CENTER,1
14/02/19,MovilSE,498
14/02/19,PortalGZ,39
14/02/19,UB,31
14/02/18,MovilSE,665
14/02/18,PortalGZ,92
14/02/18,UB,60
14/01/20,MovilGZ,19
14/01/20,UB,2
14/01/20,CALL CENTER,1
14/01/20,MovilSE,2
14/01/20,MovilSE,704
14/01/20,PortalGZ,44
14/01/20,UB,41
14/01/19,CALL CENTER,1
14/01/19,PortalGZ,44
14/01/19,UB,30
14/01/19,MovilGZ,4
14/01/19,MovilSE,14
14/01/19,MovilSE,692
14/01/19,UB,3
14/01/18,PortalGZ,2
14/01/18,MovilSE,80
14/01/18,UB,19
13/12/19,MovilGZ,6
13/12/19,UB,23
13/12/19,MovilSE,326
13/12/19,PortalGZ,22
13/12/18,MovilGZ,13
13/12/18,MovilSE,523
13/12/18,PortalGZ,76
13/12/18,UB,35
13/11/20,CALL CENTER,1
13/11/20,MovilSE,326
13/11/20,PortalGZ,17
13/11/20,UB,81
13/11/20,MovilGZ,7
13/11/19,MovilGZ,20
13/11/19,MovilSE,820
13/11/19,CALL CENTER,2
13/11/19,PortalGZ,26
13/11/19,UB,53
13/11/18,MovilGZ,1
13/11/18,MovilSE,578
13/11/18,PortalGZ,44
13/11/18,CALL CENTER,3
13/11/18,UB,59
13/10/20,MovilGZ,14
13/10/20,MovilSE,919
13/10/20,UB,112
13/10/20,PortalGZ,42
13/10/19,PortalGZ,3
13/10/19,MovilSE,4
13/10/19,UB,1
13/10/18,PortalGZ,9
13/10/18,UB,4
13/10/18,MovilSE,69
13/09/20,MovilSE,2
13/09/20,MovilSE,3
13/09/20,UB,59
13/09/19,CALL CENTER,2
13/09/19,MovilGZ,16
13/09/19,MovilSE,1
13/09/19,PortalGZ,37
13/09/19,UB,32
13/09/19,MovilSE,548
13/09/18,MovilSE,626
13/09/18,CALL CENTER,6
13/09/18,PortalGZ,67
13/09/18,UB,41
13/08/20,MovilGZ,20
13/08/20,MovilSE,750
13/08/20,PortalGZ,27
13/08/20,CALL CENTER,3
13/08/20,MovilSE,1
13/08/20,UB,185
13/08/19,MovilGZ,19
13/08/19,MovilSE,335
13/08/19,PortalGZ,18
13/08/19,MovilSE,1
13/08/19,PortalGZ,1
13/08/19,UB,26
13/08/18,PortalGZ,62
13/08/18,UB,53
13/08/18,MovilSE,421
13/07/20,MovilGZ,8
13/07/20,CALL CENTER,1
13/07/20,MovilSE,370
13/07/20,PortalGZ,15
13/07/20,UB,137
13/07/19,MovilSE,106
13/07/19,UB,7
13/07/19,PortalGZ,3
13/07/18,MovilGZ,2
13/07/18,MovilSE,567
13/07/18,PortalGZ,60
13/07/18,UB,44
13/07/18,CALL CENTER,3
13/06/20,MovilGZ,9
13/06/20,MovilSE,195
13/06/20,UB,29
13/06/20,PortalGZ,14
13/06/19,PortalGZ,20
13/06/19,MovilGZ,15
13/06/19,MovilSE,2
13/06/19,MovilSE,344
13/06/19,UB,22
13/06/18,PortalGZ,56
13/06/18,UB,24
13/06/18,CALL CENTER,1
13/06/18,MovilSE,335
13/05/20,MovilGZ,11
13/05/20,MovilSE,168
13/05/20,PortalGZ,17
13/05/20,CALL CENTER,7
13/05/20,UB,60
13/05/19,MovilGZ,19
13/05/19,CALL CENTER,3
13/05/19,MovilSE,751
13/05/19,PortalGZ,30
13/05/19,UB,35
13/05/18,MovilSE,20
13/05/18,PortalGZ,2
13/05/18,UB,1
13/04/20,CALL CENTER,4
13/04/20,MovilGZ,5
13/04/20,MovilSE,164
13/04/20,PortalGZ,16
13/04/20,UB,62
13/04/19,MovilSE,157
13/04/19,MovilGZ,4
13/04/19,PortalGZ,7
13/04/19,UB,12
13/04/18,CALL CENTER,1
13/04/18,MovilSE,592
13/04/18,PortalGZ,83
13/04/18,UB,27
13/03/20,CALL CENTER,2
13/03/20,MovilGZ,21
13/03/20,PortalGZ,32
13/03/20,MovilSE,524
13/03/20,UB,1
13/03/20,UB,41
13/03/19,MovilSE,758
13/03/19,CALL CENTER,3
13/03/19,MovilGZ,19
13/03/19,PortalGZ,41
