Fecha,FuenteIngreso,cantidad
27/02/19                      ,UB                                                                                                  ,          1
27/02/19                      ,MovilSE                                                                                             ,         49
27/02/19                      ,UB                                                                                                  ,          4
27/02/18                      ,UB                                                                                                  ,          2
27/02/18                      ,MovilSE                                                                                             ,         35
27/02/18                      ,PortalGZ                                                                                            ,          1
27/01/20                      ,MovilGZ                                                                                             ,         13
27/01/20                      ,MovilSE                                                                                             ,          3
27/01/20                      ,MovilSE                                                                                             ,         59
27/01/20                      ,UB                                                                                                  ,          1
27/01/20                      ,UB                                                                                                  ,          6
27/01/19                      ,MovilSE                                                                                             ,          1
27/01/18                      ,PortalGZ                                                                                            ,          1
27/01/18                      ,MovilSE                                                                                             ,          4
26/12/19                      ,MovilGZ                                                                                             ,          4
26/12/19                      ,MovilSE                                                                                             ,         16
26/12/19                      ,UB                                                                                                  ,          1
26/12/18                      ,MovilSE                                                                                             ,         77
26/12/18                      ,PortalGZ                                                                                            ,          5
26/12/18                      ,MovilGZ                                                                                             ,         34
26/12/18                      ,UB                                                                                                  ,          5
26/11/20                      ,MovilGZ                                                                                             ,          4
26/11/20                      ,MovilSE                                                                                             ,          1
26/11/20                      ,MovilSE                                                                                             ,         28
26/11/20                      ,PortalGZ                                                                                            ,          1
26/11/20                      ,UB                                                                                                  ,          4
26/11/19                      ,MovilGZ                                                                                             ,          5
26/11/19                      ,UB                                                                                                  ,          7
26/11/19                      ,MovilSE                                                                                             ,         22
26/11/18                      ,MovilGZ                                                                                             ,         20
26/11/18                      ,MovilSE                                                                                             ,         41
26/11/18                      ,UB                                                                                                  ,          5
26/11/18                      ,PortalGZ                                                                                            ,         10
26/10/20                      ,MovilSE                                                                                             ,          2
26/10/20                      ,UB                                                                                                  ,          1
26/10/20                      ,UB                                                                                                  ,          4
26/10/20                      ,MovilGZ                                                                                             ,          5
26/10/20                      ,MovilSE                                                                                             ,         12
26/10/20                      ,UB                                                                                                  ,         21
26/10/19                      ,MovilSE                                                                                             ,          1
26/10/19                      ,UB                                                                                                  ,          3
26/10/18                      ,MovilGZ                                                                                             ,          5
26/10/18                      ,MovilSE                                                                                             ,         56
26/10/18                      ,PortalGZ                                                                                            ,          2
26/10/18                      ,UB                                                                                                  ,          2
26/09/20                      ,MovilGZ                                                                                             ,          2
26/09/20                      ,MovilSE                                                                                             ,          3
26/09/20                      ,UB                                                                                                  ,          7
26/09/19                      ,MovilGZ                                                                                             ,         15
26/09/19                      ,MovilSE                                                                                             ,         21
26/09/19                      ,PortalGZ                                                                                            ,          1
26/09/19                      ,UB                                                                                                  ,          4
26/09/18                      ,MovilGZ                                                                                             ,          1
26/09/18                      ,MovilSE                                                                                             ,         14
26/08/20                      ,MovilGZ                                                                                             ,          7
26/08/20                      ,UB                                                                                                  ,         12
26/08/20                      ,MovilSE                                                                                             ,          9
26/08/19                      ,MovilGZ                                                                                             ,         10
26/08/19                      ,MovilSE                                                                                             ,         27
26/08/19                      ,PortalGZ                                                                                            ,          1
26/08/19                      ,UB                                                                                                  ,          5
26/08/18                      ,MovilSE                                                                                             ,          2
26/08/18                      ,UB                                                                                                  ,          1
26/07/20                      ,UB                                                                                                  ,          6
26/07/19                      ,MovilSE                                                                                             ,         30
26/07/19                      ,UB                                                                                                  ,          6
26/07/19                      ,MovilGZ                                                                                             ,          9
26/07/18                      ,PortalGZ                                                                                            ,          2
26/07/18                      ,MovilSE                                                                                             ,         49
26/06/20                      ,MovilSE                                                                                             ,          4
26/06/20                      ,UB                                                                                                  ,          7
26/06/20                      ,MovilGZ                                                                                             ,          1
26/06/19                      ,MovilGZ                                                                                             ,          1
26/06/19                      ,MovilSE                                                                                             ,         18
26/06/19                      ,PortalGZ                                                                                            ,          2
26/06/19                      ,UB                                                                                                  ,          1
26/06/18                      ,MovilGZ                                                                                             ,          3
26/06/18                      ,PortalGZ                                                                                            ,         10
26/06/18                      ,MovilSE                                                                                             ,         42
26/06/18                      ,UB                                                                                                  ,          3
26/05/20                      ,MovilSE                                                                                             ,          1
26/05/20                      ,UB                                                                                                  ,          1
26/05/20                      ,MovilGZ                                                                                             ,          6
26/05/20                      ,UB                                                                                                  ,          2
26/05/20                      ,UB                                                                                                  ,         26
26/05/19                      ,MovilSE                                                                                             ,          1
26/05/18                      ,UB                                                                                                  ,          1
26/04/19                      ,MovilSE                                                                                             ,         42
26/04/19                      ,UB                                                                                                  ,          9
26/04/19                      ,MovilGZ                                                                                             ,         10
26/04/19                      ,PortalGZ                                                                                            ,          1
26/04/18                      ,PortalGZ                                                                                            ,          6
26/04/18                      ,UB                                                                                                  ,          1
26/04/18                      ,MovilSE                                                                                             ,         30
26/03/20                      ,UB                                                                                                  ,          1
26/03/19                      ,MovilGZ                                                                                             ,          7
26/03/19                      ,UB                                                                                                  ,          6
26/03/19                      ,MovilSE                                                                                             ,         26
26/03/19                      ,PortalGZ                                                                                            ,          3
26/03/18                      ,MovilSE                                                                                             ,         48
26/03/18                      ,PortalGZ                                                                                            ,         14
26/03/18                      ,UB                                                                                                  ,          4
26/02/20                      ,MovilGZ                                                                                             ,          8
26/02/20                      ,MovilSE                                                                                             ,          1
26/02/20                      ,UB                                                                                                  ,         18
26/02/20                      ,MovilSE                                                                                             ,         47
26/02/20                      ,UB                                                                                                  ,          1
26/02/19                      ,MovilGZ                                                                                             ,         10
26/02/19                      ,MovilSE                                                                                             ,          3
26/02/19                      ,MovilSE                                                                                             ,         45
26/02/19                      ,UB                                                                                                  ,         10
26/02/18                      ,MovilSE                                                                                             ,         20
26/02/18                      ,PortalGZ                                                                                            ,          2
26/02/18                      ,UB                                                                                                  ,          1
26/01/19                      ,UB                                                                                                  ,          1
26/01/19                      ,MovilGZ                                                                                             ,          1
26/01/19                      ,MovilSE                                                                                             ,          1
26/01/18                      ,MovilSE                                                                                             ,         62
26/01/18                      ,PortalGZ                                                                                            ,         28
26/01/18                      ,UB                                                                                                  ,          4
25/11/20                      ,MovilSE                                                                                             ,         12
25/11/20                      ,UB                                                                                                  ,          1
25/11/20                      ,UB                                                                                                  ,          4
25/11/20                      ,MovilGZ                                                                                             ,          7
25/11/19                      ,MovilGZ                                                                                             ,          2
25/11/19                      ,MovilSE                                                                                             ,          1
25/11/19                      ,MovilSE                                                                                             ,         21
25/11/19                      ,UB                                                                                                  ,          4
25/10/20                      ,MovilSE                                                                                             ,          8
25/10/19                      ,MovilGZ                                                                                             ,          7
25/10/19                      ,MovilSE                                                                                             ,         27
25/10/19                      ,UB                                                                                                  ,          3
25/10/18                      ,MovilGZ                                                                                             ,          5
25/10/18                      ,PortalGZ                                                                                            ,          1
25/10/18                      ,MovilSE                                                                                             ,         58
25/10/18                      ,UB                                                                                                  ,          2
25/09/20                      ,MovilGZ                                                                                             ,          5
25/09/20                      ,MovilSE                                                                                             ,          7
25/09/20                      ,UB                                                                                                  ,          7
25/09/19                      ,UB                                                                                                  ,          3
25/09/19                      ,MovilGZ                                                                                             ,          5
25/09/19                      ,MovilSE                                                                                             ,         31
25/09/18                      ,MovilGZ                                                                                             ,          6
25/09/18                      ,MovilSE                                                                                             ,         31
25/09/18                      ,PortalGZ                                                                                            ,          2
25/09/18                      ,UB                                                                                                  ,          1
25/08/20                      ,MovilGZ                                                                                             ,          4
25/08/20                      ,UB                                                                                                  ,         32
25/08/20                      ,MovilSE                                                                                             ,         17
25/08/18                      ,MovilGZ                                                                                             ,          3
25/08/18                      ,MovilSE                                                                                             ,         19
25/08/18                      ,UB                                                                                                  ,          3
25/07/20                      ,UB                                                                                                  ,          3
25/07/19                      ,MovilGZ                                                                                             ,          3
25/07/19                      ,MovilSE                                                                                             ,         15
25/07/19                      ,UB                                                                                                  ,          5
25/07/18                      ,UB                                                                                                  ,          7
25/07/18                      ,MovilGZ                                                                                             ,          1
25/07/18                      ,MovilSE                                                                                             ,         37
25/06/20                      ,MovilSE                                                                                             ,          2
25/06/20                      ,UB                                                                                                  ,         16
25/06/20                      ,MovilGZ                                                                                             ,          5
25/06/19                      ,MovilGZ                                                                                             ,         13
25/06/19                      ,MovilSE                                                                                             ,         34
25/06/19                      ,PortalGZ                                                                                            ,          1
25/06/19                      ,UB                                                                                                  ,          6
25/06/18                      ,MovilGZ                                                                                             ,          6
25/06/18                      ,MovilSE                                                                                             ,         67
25/06/18                      ,PortalGZ                                                                                            ,          9
25/05/20                      ,MovilGZ                                                                                             ,          7
25/05/20                      ,MovilSE                                                                                             ,          6
25/05/20                      ,UB                                                                                                  ,         19
25/05/19                      ,MovilGZ                                                                                             ,          1
25/05/19                      ,UB                                                                                                  ,          3
25/05/19                      ,MovilSE                                                                                             ,          1
25/05/18                      ,MovilSE                                                                                             ,          5
25/04/19                      ,MovilGZ                                                                                             ,         21
25/04/19                      ,MovilSE                                                                                             ,         30
25/04/19                      ,PortalGZ                                                                                            ,          3
25/04/19                      ,UB                                                                                                  ,         13
25/04/18                      ,PortalGZ                                                                                            ,          6
25/04/18                      ,MovilSE                                                                                             ,         45
25/04/18                      ,UB                                                                                                  ,          2
25/03/20                      ,UB                                                                                                  ,          1
25/03/19                      ,MovilGZ                                                                                             ,         15
25/03/19                      ,MovilSE                                                                                             ,         31
25/03/19                      ,PortalGZ                                                                                            ,          5
25/03/19                      ,UB                                                                                                  ,          4
25/03/18                      ,MovilSE                                                                                             ,          1
25/02/20                      ,MovilSE                                                                                             ,          7
25/02/20                      ,UB                                                                                                  ,          2
25/02/19                      ,MovilSE                                                                                             ,         80
25/02/19                      ,MovilGZ                                                                                             ,         27
25/02/19                      ,UB                                                                                                  ,          5
25/01/20                      ,UB                                                                                                  ,          1
25/01/20                      ,MovilGZ                                                                                             ,          1
25/01/20                      ,MovilSE                                                                                             ,          8
25/01/19                      ,MovilGZ                                                                                             ,         17
25/01/19                      ,MovilSE                                                                                             ,         31
25/01/19                      ,PortalGZ                                                                                            ,          2
25/01/19                      ,UB                                                                                                  ,          2
25/01/18                      ,UB                                                                                                  ,          2
25/01/18                      ,MovilSE                                                                                             ,         58
25/01/18                      ,PortalGZ                                                                                            ,         22
24/12/19                      ,MovilGZ                                                                                             ,          2
24/12/19                      ,MovilSE                                                                                             ,          2
24/12/19                      ,UB                                                                                                  ,          2
24/12/18                      ,MovilSE                                                                                             ,          1
24/12/18                      ,UB                                                                                                  ,          1
24/11/20                      ,MovilGZ                                                                                             ,          5
24/11/20                      ,MovilSE                                                                                             ,          1
24/11/20                      ,MovilSE                                                                                             ,         23
24/11/20                      ,UB                                                                                                  ,         11
24/11/18                      ,MovilGZ                                                                                             ,          2
24/11/18                      ,MovilSE                                                                                             ,          3
24/11/18                      ,PortalGZ                                                                                            ,          2
24/11/18                      ,UB                                                                                                  ,          2
24/10/20                      ,MovilSE                                                                                             ,          3
24/10/20                      ,PortalGZ                                                                                            ,          1
24/10/20                      ,UB                                                                                                  ,          4
24/10/20                      ,MovilGZ                                                                                             ,          3
24/10/19                      ,MovilSE                                                                                             ,         28
24/10/19                      ,UB                                                                                                  ,          1
24/10/19                      ,MovilGZ                                                                                             ,          7
24/10/19                      ,PortalGZ                                                                                            ,          1
24/10/19                      ,UB                                                                                                  ,          2
24/10/18                      ,MovilSE                                                                                             ,         54
24/10/18                      ,UB                                                                                                  ,          5
24/10/18                      ,MovilGZ                                                                                             ,         11
24/10/18                      ,PortalGZ                                                                                            ,          2
24/09/20                      ,MovilGZ                                                                                             ,          9
24/09/20                      ,MovilSE                                                                                             ,         16
24/09/20                      ,UB                                                                                                  ,         18
24/09/19                      ,MovilGZ                                                                                             ,         12
24/09/19                      ,MovilSE                                                                                             ,         23
24/09/19                      ,UB                                                                                                  ,          2
24/09/18                      ,MovilSE                                                                                             ,         46
24/09/18                      ,PortalGZ                                                                                            ,          7
24/09/18                      ,UB                                                                                                  ,          1
24/09/18                      ,MovilGZ                                                                                             ,          6
24/08/20                      ,MovilGZ                                                                                             ,          3
24/08/20                      ,MovilSE                                                                                             ,          9
24/08/20                      ,UB                                                                                                  ,         22
24/08/19                      ,MovilSE                                                                                             ,          1
24/08/19                      ,MovilGZ                                                                                             ,          1
24/08/18                      ,MovilSE                                                                                             ,         41
24/08/18                      ,MovilGZ                                                                                             ,         12
24/08/18                      ,PortalGZ                                                                                            ,          4
24/08/18                      ,UB                                                                                                  ,          5
24/07/20                      ,MovilSE                                                                                             ,          4
24/07/20                      ,UB                                                                                                  ,          8
24/07/20                      ,UB                                                                                                  ,          6
24/07/19                      ,MovilSE                                                                                             ,         10
24/07/19                      ,UB                                                                                                  ,          1
24/07/18                      ,UB                                                                                                  ,          4
24/07/18                      ,MovilGZ                                                                                             ,          1
24/07/18                      ,MovilSE                                                                                             ,         31
24/07/18                      ,PortalGZ                                                                                            ,          4
24/06/20                      ,UB                                                                                                  ,         10
24/06/20                      ,MovilGZ                                                                                             ,          4
24/06/20                      ,MovilSE                                                                                             ,          2
24/06/19                      ,PortalGZ                                                                                            ,          1
24/06/19                      ,UB                                                                                                  ,          7
24/06/19                      ,MovilGZ                                                                                             ,         28
24/06/19                      ,MovilSE                                                                                             ,         48
24/06/18                      ,MovilSE                                                                                             ,          1
24/06/18                      ,MovilGZ                                                                                             ,          1
24/05/20                      ,MovilSE                                                                                             ,          1
24/05/19                      ,MovilSE                                                                                             ,         14
24/05/19                      ,PortalGZ                                                                                            ,          2
24/05/19                      ,MovilGZ                                                                                             ,          4
24/05/19                      ,UB                                                                                                  ,          1
24/05/18                      ,MovilSE                                                                                             ,          7
24/04/20                      ,MovilSE                                                                                             ,          1
24/04/20                      ,UB                                                                                                  ,          9
24/04/20                      ,MovilGZ                                                                                             ,          1
24/04/19                      ,UB                                                                                                  ,          8
24/04/19                      ,MovilGZ                                                                                             ,          7
24/04/19                      ,MovilSE                                                                                             ,         32
24/04/19                      ,PortalGZ                                                                                            ,          1
24/04/18                      ,PortalGZ                                                                                            ,          1
24/04/18                      ,MovilSE                                                                                             ,         22
24/04/18                      ,UB                                                                                                  ,          5
24/03/20                      ,MovilSE                                                                                             ,          2
24/03/18                      ,MovilSE                                                                                             ,          6
24/03/18                      ,UB                                                                                                  ,          3
24/03/18                      ,PortalGZ                                                                                            ,          1
24/02/20                      ,MovilGZ                                                                                             ,          6
24/02/20                      ,MovilSE                                                                                             ,         25
24/02/20                      ,UB                                                                                                  ,          5
24/02/19                      ,MovilSE                                                                                             ,          2
24/02/18                      ,UB                                                                                                  ,          1
24/02/18                      ,MovilSE                                                                                             ,          4
24/01/20                      ,MovilGZ                                                                                             ,         11
24/01/20                      ,MovilSE                                                                                             ,          2
24/01/20                      ,MovilSE                                                                                             ,         32
24/01/20                      ,PortalGZ                                                                                            ,          1
24/01/20                      ,UB                                                                                                  ,          5
24/01/19                      ,MovilGZ                                                                                             ,          9
24/01/19                      ,MovilSE                                                                                             ,         23
24/01/19                      ,UB                                                                                                  ,          5
24/01/18                      ,MovilSE                                                                                             ,         60
24/01/18                      ,PortalGZ                                                                                            ,         18
24/01/18                      ,UB                                                                                                  ,          7
23/12/19                      ,MovilGZ                                                                                             ,          6
23/12/19                      ,MovilSE                                                                                             ,         27
23/12/19                      ,PortalGZ                                                                                            ,          2
23/12/19                      ,UB                                                                                                  ,          7
23/12/18                      ,MovilSE                                                                                             ,          2
23/11/20                      ,MovilGZ                                                                                             ,          6
23/11/20                      ,MovilSE                                                                                             ,          1
23/11/20                      ,MovilSE                                                                                             ,         12
23/11/20                      ,MovilSE                                                                                             ,          7
