Fecha,FuenteIngreso,cantidad
29/01/20,MovilSE,129
29/01/20,MovilGZ,4
29/01/20,UB,1
29/01/20,UB,8
29/01/19,MovilGZ,11
29/01/19,UB,2
29/01/19,UB,28
29/01/19,MovilSE,461
29/01/18,MovilSE,280
29/01/18,UB,9
28/12/19,MovilGZ,2
28/12/19,MovilSE,179
28/12/19,UB,14
28/12/18,MovilSE,587
28/12/18,UB,27
28/12/18,MovilGZ,7
28/11/20,MovilGZ,4
28/11/20,MovilSE,50
28/11/20,UB,18
28/11/19,MovilSE,131
28/11/19,UB,16
28/11/19,MovilGZ,10
28/11/18,CALL CENTER,1
28/11/18,MovilGZ,1
28/11/18,PortalGZ,4
28/11/18,MovilSE,113
28/11/18,UB,3
28/10/20,MovilGZ,5
28/10/20,MovilSE,378
28/10/20,UB,30
28/10/19,MovilSE,426
28/10/19,MovilGZ,16
28/10/19,PortalGZ,2
28/10/19,UB,40
28/10/18,UB,8
28/10/18,MovilSE,103
28/09/20,MovilGZ,3
28/09/20,MovilSE,216
28/09/20,UB,51
28/09/19,MovilSE,55
28/09/19,UB,2
28/09/18,MovilGZ,1
28/09/18,UB,20
28/09/18,MovilSE,171
28/08/20,MovilGZ,5
28/08/20,MovilSE,202
28/08/20,UB,39
28/08/20,UB,1
28/08/19,MovilGZ,8
28/08/19,MovilSE,1
28/08/19,MovilSE,254
28/08/19,PortalGZ,1
28/08/19,UB,25
28/08/18,MovilGZ,3
28/08/18,MovilSE,372
28/08/18,PortalGZ,2
28/08/18,UB,53
28/07/20,MovilSE,143
28/07/20,UB,49
28/07/19,UB,3
28/07/19,MovilSE,14
28/07/18,MovilSE,55
28/07/18,UB,11
28/06/20,MovilGZ,3
28/06/20,MovilSE,41
28/06/20,UB,13
28/06/19,MovilGZ,5
28/06/19,MovilSE,155
28/06/19,UB,1
28/06/19,UB,26
28/06/18,UB,30
28/06/18,MovilSE,266
28/05/20,MovilSE,209
28/05/20,PortalGZ,1
28/05/20,UB,1
28/05/20,MovilGZ,6
28/05/20,UB,52
28/05/19,MovilSE,409
28/05/19,MovilGZ,14
28/05/19,UB,2
28/05/19,UB,32
28/05/18,UB,42
28/05/18,MovilSE,382
28/04/20,MovilSE,92
28/04/20,MovilGZ,8
28/04/20,UB,1
28/04/20,UB,44
28/04/19,UB,1
28/04/19,MovilSE,38
28/04/18,MovilSE,83
28/04/18,UB,6
28/03/20,UB,2
28/03/20,MovilSE,3
28/03/19,MovilSE,122
28/03/19,UB,11
28/03/19,CALL CENTER,1
28/03/19,MovilGZ,3
28/03/19,MovilSE,1
28/03/19,UB,1
28/03/18,UB,7
28/03/18,MovilSE,174
28/02/20,UB,35
28/02/20,MovilGZ,9
28/02/20,MovilSE,369
28/02/20,PortalGZ,1
28/02/19,UB,15
28/02/19,MovilGZ,13
28/02/19,MovilSE,224
28/02/19,PortalGZ,2
28/02/18,MovilSE,281
28/02/18,UB,15
28/01/20,MovilGZ,7
28/01/20,MovilSE,133
28/01/20,UB,12
28/01/19,MovilSE,328
28/01/19,PortalGZ,1
28/01/19,UB,2
28/01/19,MovilGZ,8
28/01/19,UB,27
28/01/18,UB,1
28/01/18,MovilSE,127
27/12/19,MovilGZ,11
27/12/19,MovilSE,449
27/12/19,UB,1
27/12/19,UB,39
27/12/18,MovilGZ,13
27/12/18,PortalGZ,1
27/12/18,MovilSE,437
27/12/18,UB,21
27/11/20,MovilSE,171
27/11/20,MovilGZ,14
27/11/20,UB,37
27/11/19,MovilSE,148
27/11/19,UB,25
27/11/19,MovilGZ,3
27/11/18,MovilSE,120
27/11/18,PortalGZ,1
27/11/18,UB,9
27/11/18,MovilGZ,3
27/10/20,UB,39
27/10/20,MovilGZ,12
27/10/20,MovilSE,339
27/10/19,MovilGZ,2
27/10/19,UB,4
27/10/19,MovilSE,55
27/10/18,MovilSE,107
27/10/18,UB,9
27/09/20,MovilSE,28
27/09/20,UB,9
27/09/20,MovilGZ,1
27/09/19,MovilGZ,3
27/09/19,MovilSE,73
27/09/19,UB,7
27/09/18,MovilSE,160
27/09/18,PortalGZ,2
27/09/18,UB,25
27/08/20,MovilSE,224
27/08/20,MovilGZ,7
27/08/20,UB,50
27/08/19,MovilGZ,5
27/08/19,MovilSE,423
27/08/19,UB,29
27/08/19,CALL CENTER,2
27/08/19,UB,1
27/08/18,MovilGZ,3
27/08/18,UB,52
27/08/18,MovilSE,395
27/08/18,PortalGZ,3
27/07/20,MovilGZ,2
27/07/20,MovilSE,139
27/07/20,UB,67
27/07/19,UB,9
27/07/19,MovilSE,68
27/07/18,UB,31
27/07/18,MovilSE,229
27/07/18,PortalGZ,1
27/06/20,UB,21
27/06/20,MovilSE,40
27/06/19,MovilGZ,3
27/06/19,MovilSE,220
27/06/19,UB,32
27/06/19,CALL CENTER,1
27/06/19,UB,1
27/06/18,MovilSE,272
27/06/18,UB,26
27/05/20,MovilSE,261
27/05/20,UB,79
27/05/20,MovilGZ,7
27/05/20,UB,1
27/05/19,MovilGZ,7
27/05/19,MovilSE,354
27/05/19,UB,1
27/05/19,UB,24
27/05/18,UB,5
27/05/18,MovilSE,37
27/04/20,UB,39
27/04/20,MovilGZ,10
27/04/20,MovilSE,113
27/04/20,UB,1
27/04/19,CALL CENTER,1
27/04/19,MovilGZ,1
27/04/19,MovilSE,112
27/04/19,UB,8
27/04/18,UB,11
27/04/18,MovilSE,378
27/03/20,MovilSE,31
27/03/20,UB,11
27/03/19,MovilGZ,3
27/03/19,UB,1
27/03/19,UB,9
27/03/19,MovilSE,111
27/03/18,MovilSE,233
27/03/18,UB,11
27/02/20,MovilGZ,11
27/02/20,MovilSE,1
27/02/20,MovilSE,301
27/02/20,UB,19
27/02/19,CALL CENTER,1
27/02/19,UB,2
27/02/19,MovilGZ,2
27/02/19,MovilSE,249
27/02/19,UB,17
27/02/18,MovilSE,278
27/02/18,UB,31
27/01/20,MovilGZ,26
27/01/20,MovilSE,177
27/01/20,UB,11
27/01/19,MovilSE,38
27/01/19,UB,1
27/01/18,MovilSE,91
27/01/18,UB,2
26/12/19,UB,26
26/12/19,MovilGZ,6
26/12/19,MovilSE,291
26/12/19,PortalGZ,1
26/12/18,MovilGZ,1
26/12/18,UB,28
26/12/18,MovilSE,441
26/11/20,MovilGZ,6
26/11/20,PortalGZ,3
26/11/20,MovilSE,174
26/11/20,UB,38
26/11/19,MovilSE,170
26/11/19,MovilGZ,9
26/11/19,UB,16
26/11/18,CALL CENTER,3
26/11/18,MovilSE,170
26/11/18,MovilGZ,2
26/11/18,PortalGZ,2
26/11/18,UB,14
26/10/20,MovilGZ,11
26/10/20,MovilSE,332
26/10/20,UB,53
26/10/19,UB,9
26/10/19,MovilGZ,2
26/10/19,MovilSE,54
26/10/18,MovilSE,390
26/10/18,PortalGZ,1
26/10/18,UB,21
26/10/18,MovilGZ,1
26/09/20,MovilSE,29
26/09/20,UB,16
26/09/19,MovilSE,127
26/09/19,UB,1
26/09/19,UB,18
26/09/19,MovilGZ,5
26/09/18,UB,16
26/09/18,MovilSE,111
26/08/20,MovilGZ,7
26/08/20,MovilSE,240
26/08/20,UB,43
26/08/19,MovilGZ,15
26/08/19,UB,45
26/08/19,MovilSE,413
26/08/18,MovilSE,63
26/08/18,MovilGZ,3
26/08/18,UB,11
26/07/20,UB,9
26/07/19,MovilSE,157
26/07/19,UB,11
26/07/19,MovilGZ,3
26/07/18,UB,40
26/07/18,MovilSE,197
26/06/20,MovilGZ,4
26/06/20,MovilSE,231
26/06/20,UB,45
26/06/19,MovilGZ,4
26/06/19,MovilSE,249
26/06/19,UB,37
26/06/18,UB,21
26/06/18,MovilSE,290
26/05/20,MovilSE,370
26/05/20,MovilGZ,18
26/05/20,UB,91
26/05/19,MovilGZ,6
26/05/19,MovilSE,41
26/05/19,UB,5
26/05/18,UB,4
26/05/18,MovilSE,87
26/04/20,MovilSE,12
26/04/20,UB,5
26/04/20,MovilGZ,3
26/04/20,UB,1
26/04/19,MovilGZ,6
26/04/19,UB,23
26/04/19,MovilSE,210
26/04/18,MovilSE,284
26/04/18,PortalGZ,2
26/04/18,UB,15
26/03/20,MovilGZ,6
26/03/20,MovilSE,38
26/03/20,PortalGZ,1
26/03/20,UB,9
26/03/19,PortalGZ,1
26/03/19,UB,15
26/03/19,MovilGZ,1
26/03/19,MovilSE,141
26/03/18,MovilSE,227
26/03/18,UB,19
26/02/20,UB,19
26/02/20,MovilGZ,6
26/02/20,MovilSE,219
26/02/19,MovilGZ,3
26/02/19,MovilSE,368
26/02/19,UB,1
26/02/19,UB,31
26/02/18,MovilSE,336
26/02/18,UB,17
26/01/20,MovilSE,7
26/01/20,UB,2
26/01/19,MovilGZ,2
26/01/19,UB,7
26/01/19,MovilSE,61
26/01/18,UB,5
26/01/18,MovilSE,368
25/12/19,UB,2
25/12/19,MovilSE,9
25/12/18,MovilSE,47
25/12/18,UB,5
25/11/20,MovilGZ,2
25/11/20,MovilSE,176
25/11/20,UB,29
25/11/19,MovilSE,1
25/11/19,MovilSE,221
25/11/19,UB,29
25/11/19,MovilGZ,7
25/11/18,MovilSE,17
25/11/18,UB,2
25/10/20,MovilSE,41
25/10/20,UB,5
25/10/19,UB,33
25/10/19,MovilGZ,4
25/10/19,MovilSE,376
25/10/18,MovilGZ,1
25/10/18,MovilSE,410
25/10/18,PortalGZ,1
25/10/18,UB,30
25/09/20,MovilGZ,16
25/09/20,MovilSE,147
25/09/20,UB,28
25/09/19,MovilSE,87
25/09/19,MovilGZ,5
25/09/19,UB,7
25/09/18,MovilGZ,1
25/09/18,MovilSE,153
25/09/18,UB,19
25/09/18,PortalGZ,1
25/08/20,MovilSE,209
25/08/20,MovilGZ,5
25/08/20,UB,1
25/08/20,UB,54
25/08/19,MovilSE,44
25/08/19,UB,3
25/08/18,MovilGZ,1
25/08/18,MovilSE,141
25/08/18,UB,19
25/07/20,MovilSE,24
25/07/20,UB,6
25/07/19,MovilGZ,3
25/07/19,UB,20
25/07/19,MovilSE,173
25/07/18,MovilSE,250
25/07/18,UB,34
25/06/20,MovilGZ,4
25/06/20,MovilSE,208
25/06/20,UB,1
25/06/20,UB,56
25/06/19,MovilGZ,6
25/06/19,MovilSE,369
25/06/19,PortalGZ,1
25/06/19,UB,46
25/06/19,CALL CENTER,1
25/06/18,UB,35
25/06/18,MovilSE,408
25/05/20,MovilSE,224
25/05/20,MovilGZ,10
25/05/20,UB,40
25/05/19,MovilGZ,1
25/05/19,MovilSE,55
25/05/19,UB,4
25/05/18,MovilSE,94
25/05/18,UB,14
25/04/20,MovilGZ,2
25/04/20,MovilSE,27
25/04/20,UB,6
25/04/19,MovilGZ,12
25/04/19,MovilSE,309
25/04/19,UB,38
25/04/18,MovilSE,352
25/04/18,UB,23
25/03/20,MovilSE,36
25/03/20,UB,32
25/03/20,MovilGZ,4
25/03/19,MovilGZ,2
25/03/19,MovilSE,183
25/03/19,PortalGZ,1
25/03/19,UB,15
25/03/18,MovilSE,40
25/03/18,UB,1
25/02/20,MovilSE,25
25/02/19,UB,1
25/02/19,UB,22
25/02/19,MovilGZ,5
25/02/19,MovilSE,1
25/02/19,MovilSE,518
25/02/18,MovilSE,65
25/02/18,UB,4
25/01/20,MovilSE,35
25/01/20,UB,3
25/01/19,MovilGZ,10
25/01/19,MovilSE,162
25/01/19,UB,1
25/01/19,UB,18
25/01/18,UB,17
25/01/18,MovilSE,270
24/12/19,MovilSE,43
24/12/19,MovilGZ,1
24/12/19,UB,7
24/12/18,UB,4
24/12/18,MovilSE,38
24/11/20,MovilGZ,3
24/11/20,MovilSE,250
24/11/20,UB,32
24/11/19,MovilSE,29
24/11/19,UB,3
24/11/18,MovilSE,19
24/11/18,UB,3
24/10/20,MovilGZ,2
24/10/20,UB,7
24/10/20,MovilSE,44
24/10/19,UB,30
24/10/19,MovilGZ,10
24/10/19,MovilSE,395
24/10/18,MovilSE,368
24/10/18,UB,26
24/10/18,MovilGZ,1
24/09/20,MovilGZ,7
24/09/20,MovilSE,166
24/09/20,UB,41
24/09/19,MovilSE,115
24/09/19,MovilGZ,3
24/09/19,UB,5
24/09/18,MovilSE,103
24/09/18,UB,18
24/08/20,MovilGZ,2
24/08/20,MovilSE,242
24/08/20,UB,64
24/08/19,MovilSE,46
24/08/19,UB,5
24/08/18,MovilSE,315
24/08/18,UB,34
24/08/18,PortalGZ,1
24/07/20,PortalGZ,1
24/07/20,UB,33
24/07/20,MovilGZ,1
24/07/20,MovilSE,125
24/07/19,MovilGZ,7
24/07/19,MovilSE,184
24/07/19,UB,18
24/07/18,UB,21
24/07/18,MovilSE,203
24/06/20,UB,70
24/06/20,MovilGZ,7
24/06/20,MovilSE,185
24/06/19,MovilSE,356
24/06/19,PortalGZ,1
24/06/19,UB,1
24/06/19,UB,47
24/06/19,MovilGZ,15
24/06/18,UB,4
24/06/18,MovilSE,26
24/05/20,MovilGZ,2
24/05/20,MovilSE,57
24/05/20,UB,14
24/05/19,MovilSE,51
24/05/19,MovilGZ,1
24/05/19,UB,9
24/05/18,MovilSE,114
24/05/18,UB,26
24/04/20,MovilGZ,1
24/04/20,MovilSE,95
24/04/20,UB,29
24/04/19,MovilGZ,8
24/04/19,UB,36
24/04/19,MovilSE,379
24/04/19,UB,4
24/04/18,PortalGZ,1
24/04/18,UB,21
24/04/18,MovilSE,465
24/03/20,MovilSE,28
24/03/20,UB,8
24/03/20,MovilGZ,1
24/03/20,PortalGZ,1
24/03/19,MovilSE,21
24/03/18,MovilSE,29
24/03/18,UB,3
24/02/20,MovilSE,11
24/02/19,MovilSE,1
24/02/19,MovilSE,44
24/02/19,UB,5
24/02/18,UB,1
24/02/18,MovilSE,76
24/01/20,MovilGZ,15
24/01/20,MovilSE,208
24/01/20,UB,11
24/01/19,MovilGZ,11
24/01/19,MovilSE,2
24/01/19,MovilSE,215
24/01/19,UB,2
24/01/19,UB,16
24/01/18,MovilSE,436
24/01/18,PortalGZ,5
24/01/18,UB,19
23/12/19,MovilSE,72
23/12/19,MovilGZ,1
23/12/19,PortalGZ,1
23/12/19,UB,3
23/12/18,UB,3
23/12/18,MovilSE,40
23/11/20,MovilGZ,5
23/11/20,MovilSE,344
23/11/20,UB,50
23/11/19,MovilGZ,2
23/11/19,MovilSE,23
23/11/19,UB,8
23/11/18,MovilSE,190
23/11/18,UB,14
23/11/18,CALL CENTER,7
23/11/18,PortalGZ,2
23/10/20,UB,22
23/10/20,MovilGZ,5
23/10/20,MovilSE,131
23/10/19,MovilGZ,13
23/10/19,UB,29
23/10/19,MovilSE,363
23/10/19,PortalGZ,1
23/10/19,UB,1
23/10/18,MovilGZ,1
23/10/18,MovilSE,501
23/10/18,PortalGZ,5
23/10/18,UB,42
23/09/20,MovilGZ,7
23/09/20,MovilSE,220
23/09/20,UB,1
23/09/20,UB,45
23/09/19,MovilGZ,6
23/09/19,MovilSE,151
23/09/19,UB,14
23/09/18,UB,3
23/09/18,MovilSE,23
23/08/20,MovilGZ,1
23/08/20,MovilSE,29
23/08/20,UB,14
23/08/19,MovilGZ,15
23/08/19,MovilSE,362
23/08/19,UB,31
23/08/18,MovilGZ,1
23/08/18,MovilSE,345
23/08/18,PortalGZ,1
23/08/18,UB,54
23/07/20,MovilGZ,1
23/07/20,MovilSE,115
23/07/20,UB,33
23/07/19,MovilGZ,8
23/07/19,MovilSE,186
23/07/19,PortalGZ,1
23/07/19,UB,19
23/07/18,UB,26
23/07/18,MovilSE,197
23/06/20,MovilGZ,2
23/06/20,MovilSE,200
23/06/20,UB,78
23/06/19,MovilSE,33
23/06/19,UB,4
23/06/18,MovilSE,58
23/06/18,UB,2
23/05/20,MovilSE,68
23/05/20,UB,19
23/05/20,MovilGZ,2
23/05/19,MovilGZ,7
23/05/19,MovilSE,109
23/05/19,UB,16
23/05/18,MovilSE,156
23/05/18,UB,16
23/04/20,MovilGZ,2
23/04/20,PortalGZ,1
23/04/20,UB,27
23/04/20,MovilSE,55
23/04/19,MovilGZ,5
23/04/19,MovilSE,470
23/04/19,PortalGZ,2
23/04/19,UB,43
23/04/18,MovilSE,412
23/04/18,UB,15
23/03/20,MovilGZ,1
23/03/20,MovilSE,16
23/03/20,PortalGZ,1
23/03/20,UB,18
23/03/19,MovilSE,31
23/03/19,MovilGZ,1
23/03/19,UB,4
23/03/18,MovilSE,197
23/03/18,UB,7
23/02/20,MovilSE,2
23/02/20,UB,1
23/02/19,MovilSE,73
23/02/19,UB,3
23/02/18,MovilSE,301
23/02/18,UB,14
23/01/20,MovilSE,186
23/01/20,UB,9
23/01/19,MovilGZ,9
23/01/19,MovilSE,2
23/01/19,UB,14
23/01/19,MovilSE,234
23/01/19,UB,2
23/01/18,MovilSE,371
23/01/18,PortalGZ,1
23/01/18,UB,18
22/12/19,MovilSE,3
22/12/19,UB,1
22/12/18,MovilSE,41
22/12/18,UB,1
22/11/20,UB,7
22/11/20,MovilGZ,1
22/11/20,MovilSE,37
22/11/19,MovilGZ,6
22/11/19,MovilSE,199
22/11/19,UB,35
22/11/19,UB,1
22/11/18,PortalGZ,3
22/11/18,MovilGZ,2
22/11/18,MovilSE,176
22/11/18,UB,9
22/10/20,UB,25
22/10/20,MovilGZ,1
22/10/20,MovilSE,132
22/10/19,UB,24
22/10/19,MovilGZ,16
22/10/19,MovilSE,281
22/10/18,MovilGZ,1
22/10/18,MovilSE,326
22/10/18,UB,21
22/09/20,MovilGZ,3
22/09/20,MovilSE,183
22/09/20,UB,34
22/09/19,UB,3
22/09/19,MovilSE,29
22/09/18,MovilSE,34
22/09/18,UB,11
22/08/20,MovilGZ,2
22/08/20,MovilSE,41
22/08/20,UB,9
22/08/19,MovilGZ,8
22/08/19,MovilSE,498
22/08/19,CALL CENTER,2
22/08/19,UB,40
22/08/18,MovilSE,457
22/08/18,PortalGZ,1
22/08/18,UB,63
22/07/20,MovilGZ,4
22/07/20,MovilSE,164
22/07/20,UB,1
22/07/20,UB,42
22/07/19,MovilGZ,3
22/07/19,MovilSE,159
22/07/19,UB,26
22/07/18,MovilSE,20
22/07/18,UB,5
22/06/20,PortalGZ,1
22/06/20,MovilGZ,1
22/06/20,MovilSE,179
22/06/20,UB,68
22/06/19,MovilGZ,4
22/06/19,UB,6
22/06/19,MovilSE,52
22/06/18,UB,31
22/06/18,MovilSE,273
22/05/20,MovilGZ,11
22/05/20,MovilSE,219
22/05/20,UB,53
22/05/19,MovilSE,127
22/05/19,MovilGZ,6
22/05/19,UB,12
22/05/18,MovilSE,171
22/05/18,UB,15
22/04/20,UB,2
22/04/20,UB,36
22/04/20,MovilGZ,6
22/04/20,MovilSE,62
22/04/19,MovilGZ,9
22/04/19,PortalGZ,2
22/04/19,UB,21
22/04/19,MovilSE,349
22/04/19,UB,1
22/04/18,MovilSE,129
22/04/18,UB,1
22/03/20,UB,1
22/03/19,MovilGZ,6
22/03/19,MovilSE,196
22/03/19,UB,20
22/03/19,MovilSE,1
22/03/18,MovilSE,261
22/03/18,UB,24
22/02/20,UB,4
22/02/20,MovilGZ,1
22/02/20,MovilSE,21
22/02/19,UB,1
22/02/19,UB,22
22/02/19,MovilGZ,3
22/02/19,MovilSE,1
22/02/19,MovilSE,311
22/02/18,MovilSE,346
22/02/18,UB,12
22/01/20,MovilSE,244
22/01/20,UB,1
22/01/20,UB,9
22/01/20,MovilGZ,8
22/01/19,MovilSE,1
22/01/19,MovilSE,470
22/01/19,CALL CENTER,1
22/01/19,MovilGZ,7
22/01/19,UB,5
22/01/19,UB,29
22/01/18,MovilSE,447
22/01/18,UB,19
21/12/19,MovilSE,8
21/12/19,UB,1
21/12/18,MovilGZ,3
21/12/18,MovilSE,300
21/12/18,PortalGZ,2
21/12/18,UB,30
21/11/20,MovilGZ,1
21/11/20,MovilSE,66
21/11/20,UB,11
21/11/19,MovilGZ,19
21/11/19,MovilSE,211
21/11/19,UB,29
21/11/18,CALL CENTER,2
21/11/18,MovilGZ,8
21/11/18,MovilSE,255
21/11/18,UB,10
21/11/18,PortalGZ,1
21/10/20,MovilSE,145
21/10/20,UB,31
21/10/20,MovilGZ,5
21/10/19,MovilGZ,7
21/10/19,MovilSE,177
21/10/19,UB,12
21/10/18,MovilSE,72
21/10/18,UB,6
21/09/20,MovilGZ,8
21/09/20,UB,60
21/09/20,MovilSE,325
21/09/19,MovilSE,19
21/09/19,UB,3
21/09/18,PortalGZ,1
21/09/18,UB,24
21/09/18,MovilSE,158
21/08/20,MovilGZ,3
21/08/20,UB,18
21/08/20,MovilSE,121
21/08/19,MovilSE,354
21/08/19,UB,36
21/08/19,MovilGZ,11
21/08/18,UB,55
21/08/18,MovilSE,394
21/08/18,PortalGZ,2
21/07/20,UB,63
21/07/20,MovilGZ,2
21/07/20,MovilSE,181
21/07/19,MovilSE,27
21/07/19,UB,3
21/07/18,MovilSE,56
21/07/18,UB,9
21/06/20,UB,6
21/06/20,MovilSE,4
21/06/19,MovilSE,345
21/06/19,UB,32
21/06/19,MovilGZ,11
21/06/18,UB,32
21/06/18,MovilSE,261
21/06/18,PortalGZ,1
21/05/20,MovilGZ,7
21/05/20,MovilSE,247
21/05/20,UB,57
21/05/19,MovilGZ,4
21/05/19,MovilSE,176
21/05/19,UB,16
21/05/19,UB,1
21/05/18,UB,16
21/05/18,MovilSE,294
21/04/20,MovilGZ,6
21/04/20,MovilSE,64
21/04/20,UB,33
21/04/19,MovilSE,20
21/04/19,MovilGZ,1
21/04/18,MovilSE,115
21/04/18,UB,6
